"","state.of.res","custid","sex","is.employed","income","marital.stat","health.ins","housing.type","recent.move","num.vehicles","age","is.employed.fix1","age.normalized","Median.Income","income.norm","gp","income.lt.30K","age.range","Income"
"891","Texas",226840,"M",TRUE,70050,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,3,36,"employed",-0.832288282321016,41979,1.66869148860144,0.894871446304023,FALSE,"(25,65]",22000
"892","Texas",1386763,"F",TRUE,43600,"Never Married",TRUE,"Rented",TRUE,1,29,"employed",-1.20337661219187,41979,1.03861454536792,0.830942516913638,FALSE,"(25,65]",10000
"893","Texas",439284,"F",TRUE,1100,"Never Married",TRUE,"Rented",FALSE,1,32,"employed",-1.04433875653293,41979,0.0262035779794659,0.152512300293893,TRUE,"(25,65]",0
"894","Texas",1053513,"M",TRUE,135070,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,59,"employed",0.387001944397512,41979,3.21756116153315,0.939051199238747,FALSE,"(25,65]",60000
"895","Texas",297117,"M",TRUE,130000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,63,"employed",0.59905241860943,41979,3.09678648848234,0.146915464429185,FALSE,"(25,65]",8000
"896","Texas",595944,"F",TRUE,59500,"Never Married",TRUE,"Homeowner free and clear",FALSE,1,63,"employed",0.59905241860943,41979,1.41737535434384,0.438955292105675,FALSE,"(25,65]",NA
"897","Texas",756099,"M",TRUE,70504,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,62,"employed",0.54603980005645,41979,1.6795064198766,0.235056796111166,FALSE,"(25,65]",NA
"898","Texas",110699,"M",TRUE,60000,"Never Married",TRUE,"Homeowner free and clear",FALSE,1,53,"employed",0.0689262330796348,41979,1.42928607160723,0.284656696487218,FALSE,"(25,65]",64000
"899","Texas",768162,"M",TRUE,190000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",0.280976707291553,41979,4.52607256008957,0.26227491768077,FALSE,"(25,65]",36000
"900","Texas",156520,"M",TRUE,75000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"employed",-0.620237808109099,41979,1.78660758950904,0.801054719369859,FALSE,"(25,65]",NA
"901","Texas",139771,"M",TRUE,9600,"Married",TRUE,"Rented",FALSE,2,42,"employed",-0.51421257100314,41979,0.228685771457157,0.534722834127024,TRUE,"(25,65]",NA
"902","Texas",595796,"M",NA,93400,"Married",TRUE,"Homeowner free and clear",FALSE,2,82,"missing",1.60629217111604,41979,2.22492198480192,0.979105778504163,FALSE,"(65,Inf]",68000
"903","Texas",40449,"M",NA,13000,"Married",TRUE,"Homeowner free and clear",FALSE,3,84,"missing",1.712317408222,41979,0.309678648848234,0.922122527379543,TRUE,"(65,Inf]",49000
"904","Texas",1280826,"M",TRUE,120000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,40,"employed",-0.620237808109099,41979,2.85857214321446,0.543997231172398,FALSE,"(25,65]",NA
"905","Texas",1076007,"M",TRUE,25000,"Never Married",TRUE,"Rented",FALSE,3,25,"employed",-1.41542708640379,41979,0.59553586316968,0.397428392898291,TRUE,"[0,25]",36000
"906","Texas",324029,"F",TRUE,25000,"Married",TRUE,"Rented",FALSE,1,37,"employed",-0.779275663768037,41979,0.59553586316968,0.654410287039354,TRUE,"(25,65]",NA
"907","Texas",82503,"M",TRUE,70000,"Married",TRUE,"Homeowner free and clear",FALSE,2,69,"employed",0.917128129927307,41979,1.6675004168751,0.567025171360001,FALSE,"(65,Inf]",NA
"908","Texas",1224734,"M",TRUE,65000,"Never Married",TRUE,"Occupied with no rent",FALSE,1,52,"employed",0.0159136145266553,41979,1.54839324424117,0.714334370568395,FALSE,"(25,65]",224000
"909","Texas",159107,"M",NA,40000,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,65,"missing",0.705077655715389,41979,0.952857381071488,0.185307926731184,FALSE,"(25,65]",40000
"910","Texas",668777,"M",NA,0,"Never Married",FALSE,NA,NA,NA,33,"missing",-0.991326137979955,41979,0,0.845643314300105,TRUE,"(25,65]",110000
"911","Texas",335080,"M",TRUE,10000,"Married",TRUE,"Rented",TRUE,2,28,"employed",-1.25638923074485,41979,0.238214345267872,0.78728968068026,TRUE,"(25,65]",NA
"912","Texas",133268,"M",TRUE,140000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,49,"employed",-0.143124241132283,41979,3.33500083375021,0.499828058294952,FALSE,"(25,65]",120000
"913","Texas",997940,"F",NA,0,"Married",TRUE,"Rented",TRUE,2,27,"missing",-1.30940184929783,41979,0,0.664095979882404,TRUE,"(25,65]",NA
"914","Texas",18487,"F",TRUE,89200,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,63,"employed",0.59905241860943,41979,2.12487195978942,0.450477252248675,FALSE,"(25,65]",NA
"915","Texas",1297652,"M",TRUE,165200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,62,"employed",0.54603980005645,41979,3.93530098382525,0.721920888405293,FALSE,"(25,65]",NA
"916","Texas",1329913,"F",NA,12400,"Divorced/Separated",TRUE,"Rented",FALSE,0,64,"missing",0.652065037162409,41979,0.295385788132161,0.198163105873391,TRUE,"(25,65]",NA
"917","Texas",62999,"M",TRUE,91000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,51,"employed",-0.0370990040263242,41979,2.16775054193764,0.558331582928076,FALSE,"(25,65]",40000
"918","Texas",183889,"M",TRUE,32000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,67,"employed",0.811102892821348,41979,0.76228590485719,0.32958971709013,FALSE,"(65,Inf]",23950
"919","Texas",927129,"F",FALSE,16500,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,6,32,"not employed",-1.04433875653293,41979,0.393053669691989,0.588354306528345,TRUE,"(25,65]",191500
"920","Texas",22295,"M",TRUE,14400,"Married",TRUE,"Homeowner free and clear",FALSE,3,54,"employed",0.121938851632614,41979,0.343028657185736,0.820166015066206,TRUE,"(25,65]",24000
"921","Texas",904594,"F",NA,0,"Married",FALSE,"Rented",TRUE,2,50,"missing",-0.0901116225793037,41979,0,0.235111323185265,TRUE,"(25,65]",2000
"922","Texas",97247,"F",NA,70500,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,78,"missing",1.39424169690412,41979,1.6794111341385,0.757571021327749,FALSE,"(65,Inf]",NA
"923","Texas",509386,"F",NA,0,"Never Married",TRUE,NA,NA,NA,85,"missing",1.76533002677498,41979,0,0.147118014283478,TRUE,"(65,Inf]",NA
"924","Texas",445937,"F",NA,69900,"Widowed",TRUE,"Rented",FALSE,1,86,"missing",1.81834264532796,41979,1.66511827342243,0.648316842038184,FALSE,"(65,Inf]",165200
"925","Texas",688736,"F",NA,0,"Married",TRUE,"Rented",FALSE,2,34,"missing",-0.938313519426975,41979,0,0.945910723647103,TRUE,"(25,65]",19200
"926","Texas",1034994,"F",NA,10400,"Widowed",TRUE,"Occupied with no rent",FALSE,2,57,"missing",0.280976707291553,41979,0.247742919078587,0.0226988790091127,TRUE,"(25,65]",23000
"927","Texas",1268916,"M",TRUE,49000,"Married",FALSE,"Rented",FALSE,2,42,"employed",-0.51421257100314,41979,1.16725029181257,0.781455639982596,FALSE,"(25,65]",43400
"928","Texas",1144205,"M",TRUE,28000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,65,"employed",0.705077655715389,41979,0.667000166750042,0.574056880082935,TRUE,"(25,65]",14400
"929","Texas",1100932,"F",FALSE,11400,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"not employed",-0.620237808109099,41979,0.271564353605374,0.955926540540531,TRUE,"(25,65]",NA
"930","Texas",274182,"M",TRUE,80000,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,36,"employed",-0.832288282321016,41979,1.90571476214298,0.214305231813341,FALSE,"(25,65]",18000
"931","Texas",684640,"M",TRUE,18200,"Divorced/Separated",TRUE,"Rented",FALSE,1,70,"employed",0.970140748480286,41979,0.433550108387527,0.285910265520215,TRUE,"(65,Inf]",NA
"932","Texas",1359848,"F",FALSE,13000,"Married",FALSE,"Homeowner free and clear",FALSE,4,59,"not employed",0.387001944397512,41979,0.309678648848234,0.0259768224786967,TRUE,"(25,65]",55000
"933","Texas",395888,"M",TRUE,10800,"Married",FALSE,"Rented",FALSE,1,29,"employed",-1.20337661219187,41979,0.257271492889302,0.92394910659641,TRUE,"(25,65]",NA
"934","Texas",966699,"M",TRUE,70000,"Divorced/Separated",TRUE,"Rented",FALSE,1,50,"employed",-0.0901116225793037,41979,1.6675004168751,0.189987470163032,FALSE,"(25,65]",NA
"935","Texas",1310634,"M",TRUE,18000,"Never Married",FALSE,"Rented",FALSE,0,24,"employed",-1.46843970495677,41979,0.42878582148217,0.0770957726053894,TRUE,"[0,25]",30000
"936","Utah",642727,"F",TRUE,48000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,58,"employed",0.333989325844532,49172,0.97616529732368,0.960543157765642,FALSE,"(25,65]",NA
"937","Utah",824378,"F",NA,48000,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,75,"missing",1.23520384124518,49172,0.97616529732368,0.931651302147657,FALSE,"(65,Inf]",4000
"938","Utah",795198,"F",FALSE,23800,"Married",TRUE,"Rented",FALSE,2,31,"not employed",-1.09735137508591,49172,0.484015293256325,0.0108201657421887,TRUE,"(25,65]",NA
"939","Utah",612775,"M",TRUE,150000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,34,"employed",-0.938313519426975,49172,3.0505165541365,0.487442497629672,FALSE,"(25,65]",75200
"940","Utah",349344,"M",TRUE,77000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,55,"employed",0.174951470185594,49172,1.5659318311234,0.651435433654115,FALSE,"(25,65]",NA
"941","Vermont",518076,"F",NA,40600,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,73,"missing",1.12917860413922,63329,0.641096496076047,0.067688959185034,FALSE,"(65,Inf]",22250
"942","Virginia",1328084,"F",FALSE,4000,"Married",TRUE,"Rented",FALSE,2,42,"not employed",-0.51421257100314,53914,0.0741922320733019,0.592095889849588,TRUE,"(25,65]",28500
"943","Virginia",1335632,"M",TRUE,28500,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,56,"employed",0.227964088738573,53914,0.528619653522276,0.894196663750336,TRUE,"(25,65]",40000
"944","Virginia",53214,"M",TRUE,84010,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",0.280976707291553,53914,1.55822235411952,0.389968523057178,FALSE,"(25,65]",NA
"945","Virginia",468344,"F",TRUE,35000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,28,"employed",-1.25638923074485,53914,0.649182030641392,0.258605303941295,FALSE,"(25,65]",1200
"946","Virginia",1388751,"F",FALSE,39000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,45,"not employed",-0.355174715344201,53914,0.723374262714694,0.563119234750047,FALSE,"(25,65]",213000
"947","Virginia",873626,"F",TRUE,35000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,46,"employed",-0.302162096791222,53914,0.649182030641392,0.936698974343017,FALSE,"(25,65]",NA
"948","Virginia",117491,"M",TRUE,110000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,58,"employed",0.333989325844532,53914,2.0402863820158,0.805382939754054,FALSE,"(25,65]",136800
"949","Virginia",415060,"F",FALSE,16000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,60,"not employed",0.440014562950491,53914,0.296768928293208,0.112282044254243,TRUE,"(25,65]",NA
"950","Virginia",527928,"F",TRUE,93300,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,43,"employed",-0.46119995245016,53914,1.73053381310977,0.881891094846651,FALSE,"(25,65]",50000
"951","Virginia",304200,"F",FALSE,0,"Divorced/Separated",FALSE,"Homeowner with mortgage/loan",FALSE,1,53,"not employed",0.0689262330796348,53914,0,0.587694633053616,TRUE,"(25,65]",92000
"952","Virginia",1264160,"F",NA,34400,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,80,"missing",1.50026693401008,53914,0.638053195830397,0.890066568739712,FALSE,"(65,Inf]",NA
"953","Virginia",1034979,"F",NA,750,"Never Married",TRUE,"Rented",FALSE,1,38,"missing",-0.726263045215058,53914,0.0139110435137441,0.103165057953447,TRUE,"(25,65]",13000
"954","Virginia",149429,"M",TRUE,90000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,41,"employed",-0.567225189556119,53914,1.66932522164929,0.917947807116434,FALSE,"(25,65]",NA
"955","Virginia",55873,"F",NA,25400,"Never Married",TRUE,"Rented",FALSE,1,60,"missing",0.440014562950491,53914,0.471120673665467,0.338022348238155,TRUE,"(25,65]",NA
"956","Virginia",965618,"M",TRUE,113500,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,48,"employed",-0.196136859685263,53914,2.10520458507994,0.931115798186511,FALSE,"(25,65]",NA
"957","Virginia",27761,"M",TRUE,24000,"Never Married",FALSE,"Rented",FALSE,2,33,"employed",-0.991326137979955,53914,0.445153392439812,0.557695565745234,TRUE,"(25,65]",30000
"958","Virginia",1369460,"M",FALSE,0,"Never Married",FALSE,"Homeowner free and clear",FALSE,3,50,"not employed",-0.0901116225793037,53914,0,0.550434608245268,TRUE,"(25,65]",160000
"959","Virginia",449907,"M",TRUE,48000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,42,"employed",-0.51421257100314,53914,0.890306784879623,0.816142359515652,FALSE,"(25,65]",28000
"960","Virginia",1003695,"F",NA,0,"Never Married",TRUE,"Rented",FALSE,1,55,"missing",0.174951470185594,53914,0,0.0497830072417855,TRUE,"(25,65]",NA
"961","Virginia",194740,"F",FALSE,50000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,53,"not employed",0.0689262330796348,53914,0.927402900916274,0.325949528254569,FALSE,"(25,65]",0
"962","Virginia",214083,"M",NA,54540,"Married",TRUE,"Homeowner free and clear",FALSE,1,73,"missing",1.12917860413922,53914,1.01161108431947,0.934352763229981,FALSE,"(65,Inf]",NA
"963","Virginia",184506,"M",TRUE,40000,"Divorced/Separated",FALSE,"Rented",TRUE,2,39,"employed",-0.673250426662078,53914,0.741922320733019,0.138820011401549,FALSE,"(25,65]",NA
"964","Washington",1117622,"F",TRUE,66000,"Never Married",TRUE,"Homeowner with mortgage/loan",TRUE,1,26,"employed",-1.36241446785081,64095,1.02972150713784,0.978865531040356,FALSE,"(25,65]",44900
"965","Washington",356763,"M",TRUE,24000,"Married",FALSE,"Rented",FALSE,3,48,"employed",-0.196136859685263,64095,0.374444184413761,0.0458685185294598,TRUE,"(25,65]",NA
"966","Washington",478502,"M",TRUE,90000,"Married",FALSE,"Rented",FALSE,1,62,"employed",0.54603980005645,64095,1.4041656915516,0.607271722285077,FALSE,"(25,65]",113950
"967","Washington",1281448,"M",NA,10600,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,47,"missing",-0.249149478238242,64095,0.165379514782744,0.0816582189872861,TRUE,"(25,65]",NA
"968","Washington",1051439,"M",TRUE,96000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"employed",-0.620237808109099,64095,1.49777673765504,0.131232068641111,FALSE,"(25,65]",63450
"969","Washington",268667,"M",NA,200,"Never Married",TRUE,NA,NA,NA,31,"missing",-1.09735137508591,64095,0.00312036820344801,0.00786872324533761,TRUE,"(25,65]",12000
"970","Washington",1058755,"F",TRUE,37000,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,1,59,"employed",0.387001944397512,64095,0.577268117637881,0.594279781915247,FALSE,"(25,65]",NA
"971","Washington",882950,"F",NA,14500,"Widowed",TRUE,"Homeowner free and clear",FALSE,0,86,"missing",1.81834264532796,64095,0.226226694749981,0.913241431117058,TRUE,"(65,Inf]",NA
"972","Washington",491280,"M",NA,127000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,61,"missing",0.493027181503471,64095,1.98143380918948,0.824316111160442,FALSE,"(25,65]",NA
"973","Washington",931352,"F",NA,9600,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,85,"missing",1.76533002677498,64095,0.149777673765504,0.360867385286838,TRUE,"(65,Inf]",40000
"974","Washington",702348,"F",NA,3000,"Married",TRUE,"Rented",TRUE,4,20,"missing",-1.68049017916869,64095,0.0468055230517201,0.742260459344834,TRUE,"[0,25]",43600
"975","West Virginia",953043,"F",TRUE,20000,"Never Married",TRUE,"Rented",TRUE,2,19,"employed",-1.73350279772167,61241,0.326578599304388,0.0475535080768168,TRUE,"[0,25]",39000
"976","West Virginia",848521,"M",TRUE,18300,"Married",FALSE,"Rented",FALSE,3,44,"employed",-0.408187333897181,61241,0.298819418363515,0.911668435204774,TRUE,"(25,65]",76000
"977","West Virginia",1137728,"F",NA,10800,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,84,"missing",1.712317408222,61241,0.176352443624369,0.349028430879116,TRUE,"(65,Inf]",NA
"978","West Virginia",952729,"F",TRUE,35000,"Never Married",TRUE,"Rented",FALSE,1,28,"employed",-1.25638923074485,61241,0.571512548782678,0.537717007100582,FALSE,"(25,65]",402000
"979","West Virginia",743329,"M",TRUE,100600,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,39,"employed",-0.673250426662078,61241,1.64269035450107,0.461391664575785,FALSE,"(25,65]",70000
"980","West Virginia",298782,"M",NA,11200,"Widowed",TRUE,NA,NA,NA,73,"missing",1.12917860413922,61241,0.182884015610457,0.970670935232192,TRUE,"(65,Inf]",9100
"981","West Virginia",1250656,"M",TRUE,63000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,6,55,"employed",0.174951470185594,61241,1.02872258780882,0.234125653514639,FALSE,"(25,65]",25500
"982","Wisconsin",970098,"M",NA,19000,"Married",TRUE,"Rented",TRUE,2,65,"missing",0.705077655715389,41073,0.462590996518394,0.277478304691613,TRUE,"(25,65]",125000
"983","Wisconsin",928004,"M",NA,17000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,58,"missing",0.333989325844532,41073,0.413897207411195,0.83084327634424,TRUE,"(25,65]",NA
"984","Wisconsin",1356693,"M",TRUE,50000,"Married",TRUE,"Homeowner free and clear",FALSE,3,47,"employed",-0.249149478238242,41073,1.21734472767998,0.214139774208888,FALSE,"(25,65]",50000
"985","Wisconsin",264292,"M",TRUE,90000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,0,50,"employed",-0.0901116225793037,41073,2.19122050982397,0.746300152037293,FALSE,"(25,65]",32000
"986","Wisconsin",415381,"M",TRUE,109170,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,2,39,"employed",-0.673250426662078,41073,2.65795047841648,0.866889480734244,FALSE,"(25,65]",2e+05
"987","Wisconsin",409728,"M",TRUE,44600,"Never Married",FALSE,"Homeowner with mortgage/loan",FALSE,1,50,"employed",-0.0901116225793037,41073,1.08587149709055,0.157341408310458,FALSE,"(25,65]",382500
"988","Wisconsin",1105503,"M",TRUE,52200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,62,"employed",0.54603980005645,41073,1.2709078956979,0.479849777184427,FALSE,"(25,65]",NA
"989","Wisconsin",1392011,"F",TRUE,402000,"Married",TRUE,"Homeowner free and clear",FALSE,1,50,"employed",-0.0901116225793037,41073,9.78745161054708,0.353651765501127,FALSE,"(25,65]",33000
"990","Wisconsin",1133606,"F",NA,24000,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,67,"missing",0.811102892821348,41073,0.584325469286393,0.565208896063268,TRUE,"(65,Inf]",100300
"991","Wisconsin",1401383,"F",TRUE,50000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",0.280976707291553,41073,1.21734472767998,0.0387475539464504,FALSE,"(25,65]",35000
"992","Wisconsin",100475,"F",TRUE,28800,"Divorced/Separated",TRUE,"Rented",FALSE,1,48,"employed",-0.196136859685263,41073,0.701190563143671,0.705272951163352,TRUE,"(25,65]",30000
"993","Wisconsin",373976,"F",TRUE,27000,"Divorced/Separated",TRUE,"Rented",TRUE,1,56,"employed",0.227964088738573,41073,0.657366152947192,0.583270715782419,TRUE,"(25,65]",18000
"994","Wisconsin",1131536,"M",TRUE,80000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,57,"employed",0.280976707291553,41073,1.94775156428798,0.144478643545881,FALSE,"(25,65]",NA
"995","Wisconsin",155762,"M",TRUE,60000,"Divorced/Separated",FALSE,"Homeowner free and clear",FALSE,2,49,"employed",-0.143124241132283,41073,1.46081367321598,0.090040773851797,FALSE,"(25,65]",NA
"996","Wisconsin",880240,"M",NA,0,"Never Married",TRUE,NA,NA,NA,87,"missing",1.87135526388094,41073,0,0.555392914218828,TRUE,"(65,Inf]",46000
"997","Wyoming",116481,"F",NA,15900,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,2,88,"missing",1.92436788243392,53605,0.296614121816995,0.386777175823227,TRUE,"(65,Inf]",NA
"998","Wyoming",1216094,"M",NA,32100,"Married",TRUE,"Homeowner free and clear",FALSE,2,69,"missing",0.917128129927307,53605,0.598824736498461,0.0822751354426146,FALSE,"(65,Inf]",38500
"999","Wyoming",1149284,"M",TRUE,28800,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",TRUE,1,40,"employed",-0.620237808109099,53605,0.537263314989273,0.00781646044924855,TRUE,"(25,65]",NA
"1000","Wyoming",1117486,"M",TRUE,33700,"Married",TRUE,"Homeowner free and clear",FALSE,1,64,"employed",0.652065037162409,53605,0.628672698442309,0.450232650851831,FALSE,"(25,65]",20900
